id,user,uid,version,changeset,timestamp
192716970,Lambertus,6424,1,14033951,2012-11-25T18:16:06Z
192716975,dannykath,2226712,3,29412872,2015-03-11T19:24:01Z
192716980,Lambertus,6424,1,14033951,2012-11-25T18:16:07Z
192716985,Lambertus,6424,1,14033951,2012-11-25T18:16:07Z
192717314,Richard Symonds,691388,1,14033160,2012-11-25T18:18:54Z
192717320,Richard Symonds,691388,1,14033160,2012-11-25T18:18:55Z
192717342,Richard Symonds,691388,1,14033160,2012-11-25T18:18:56Z
192719029,Richard Symonds,691388,1,14033160,2012-11-25T18:33:14Z
192719034,maxerickson,360392,2,36989678,2016-02-04T03:23:03Z
192724069,Richard Symonds,691388,1,14033160,2012-11-25T18:51:04Z
192724086,jonesydesign,1802220,4,28443382,2015-01-27T14:34:59Z
192769029,zeke7,614089,1,14037345,2012-11-25T21:37:32Z
192769036,zeke7,614089,1,14037345,2012-11-25T21:37:32Z
192769044,zeke7,614089,1,14037345,2012-11-25T21:37:33Z
192771595,mgoe,379381,1,14037497,2012-11-25T21:47:04Z
192771628,maxerickson,360392,2,27767408,2014-12-29T01:30:18Z
192813302,dannykath,2226712,13,29395721,2015-03-10T23:53:41Z
193099361,DZanter,630082,1,14057309,2012-11-27T10:58:44Z
193117630,van Rees,618879,1,14059216,2012-11-27T13:59:38Z
193394338,RetiredInNH,232126,1,14079403,2012-11-28T21:23:37Z
193529487,maxerickson,360392,2,31285389,2015-05-19T14:17:54Z
193782943,banjavjs,3519193,2,39807243,2016-06-05T00:33:42Z
193782951,rumpelsocke,645457,1,14104609,2012-11-30T21:46:33Z
194172237,fumo7887,153904,2,14982985,2013-02-10T16:36:50Z
194172250,fumo7887,153904,2,14982985,2013-02-10T16:36:51Z
194426093,CmdrThor,1227748,2,17379926,2013-08-17T06:45:40Z
194874579,bot-mode,451693,2,15818857,2013-04-22T01:11:06Z
194874584,maxerickson,360392,5,33303878,2015-08-13T03:17:16Z
194978613,railfan-eric,711717,2,30710579,2015-05-02T05:05:10Z
195174813,Mark Sims,382726,1,14204596,2012-12-08T19:40:19Z
195184308,Mark Sims,382726,1,14204921,2012-12-08T20:16:37Z
195189393,Mark Sims,382726,1,14205347,2012-12-08T20:59:46Z
195234910,Mark Sims,382726,1,14208280,2012-12-09T02:48:28Z
195234915,Mark Sims,382726,1,14208280,2012-12-09T02:48:29Z
195238629,maxerickson,360392,3,36053323,2015-12-19T19:55:21Z
195451580,bot-mode,451693,2,15851560,2013-04-24T17:54:51Z
195668619,andrewpmk,1679,1,14233350,2012-12-11T01:15:27Z
195738766,verticalgeo,227393,2,14245233,2012-12-12T03:52:37Z
195840561,verticalgeo,227393,4,15125010,2013-02-22T15:42:33Z
195841066,verticalgeo,227393,3,15125010,2013-02-22T15:38:43Z
195841371,verticalgeo,227393,2,14245233,2012-12-12T03:47:40Z
195841961,verticalgeo,227393,1,14245303,2012-12-12T04:03:04Z
195936172,T_9er,14850,1,14249730,2012-12-12T14:34:08Z
195936177,T_9er,14850,1,14249730,2012-12-12T14:34:09Z
195936183,T_9er,14850,1,14249730,2012-12-12T14:34:09Z
195961526,andrewpmk,1679,1,14250945,2012-12-12T16:33:46Z
195961913,andrewpmk,1679,1,14250962,2012-12-12T16:35:26Z
196030763,Sundance,239998,2,14262639,2012-12-13T17:53:33Z
196030903,Sundance,239998,3,14262639,2012-12-13T17:53:36Z
196039920,maxerickson,360392,3,17725973,2013-09-08T01:42:29Z
196106569,ELadner,22925,1,14259607,2012-12-13T12:36:34Z
196168697,Sundance,239998,1,14262639,2012-12-13T17:53:25Z
196168703,Sundance,239998,1,14262639,2012-12-13T17:53:25Z
196168708,Sundance,239998,1,14262639,2012-12-13T17:53:26Z
196168713,Sundance,239998,1,14262639,2012-12-13T17:53:27Z
196168718,Sundance,239998,1,14262639,2012-12-13T17:53:27Z
196335060,Sundance,239998,1,14273711,2012-12-14T17:16:24Z
196335065,Sundance,239998,1,14273711,2012-12-14T17:16:24Z
196335070,verticalgeo,227393,2,16343020,2013-05-29T19:59:37Z
196335076,Sundance,239998,1,14273711,2012-12-14T17:16:25Z
196335081,verticalgeo,227393,2,16343020,2013-05-29T19:59:18Z
196335086,Sundance,239998,1,14273711,2012-12-14T17:16:26Z
196335092,Sundance,239998,1,14273711,2012-12-14T17:16:27Z
196396500,rolandg,8703,1,14277189,2012-12-14T23:45:43Z
196396513,rolandg,8703,1,14277189,2012-12-14T23:45:43Z
196520161,ELadner,22925,1,14282283,2012-12-15T15:54:39Z
196586689,maxerickson,360392,2,36920752,2016-01-31T17:07:58Z
196586697,maxerickson,360392,2,36920752,2016-01-31T17:07:51Z
196605290,isabellekh,1355899,2,17185700,2013-08-01T22:17:43Z
196616626,isabellekh,1355899,2,17170807,2013-07-31T19:44:00Z
196948833,dannykath,2226712,2,28913694,2015-02-17T17:06:53Z
196948838,dannykath,2226712,2,28913694,2015-02-17T17:06:51Z
196948843,dannykath,2226712,2,28913694,2015-02-17T17:06:49Z
196948848,dannykath,2226712,2,28913694,2015-02-17T17:06:49Z
197053650,eric22,160949,1,14322620,2012-12-18T19:31:49Z
197053658,ELadner,22925,2,14501959,2013-01-02T16:22:08Z
197053667,eric22,160949,1,14322620,2012-12-18T19:32:01Z
197078008,teeks99,8399,1,14324780,2012-12-18T22:21:09Z
197078847,teeks99,8399,1,14324853,2012-12-18T22:27:22Z
197101200,verticalgeo,227393,1,14325896,2012-12-19T00:58:37Z
197251652,jonathanleek,2466120,2,26807014,2014-11-15T20:00:30Z
197251657,eric22,160949,1,14336798,2012-12-19T21:25:06Z
197251662,quinbus,3290636,2,34591874,2015-10-12T14:41:06Z
197251668,eric22,160949,1,14336798,2012-12-19T21:25:07Z
197251674,eric22,160949,1,14336798,2012-12-19T21:25:07Z
197251679,eric22,160949,1,14336798,2012-12-19T21:25:08Z
197251684,eric22,160949,1,14336798,2012-12-19T21:25:08Z
197251689,eric22,160949,1,14336798,2012-12-19T21:25:09Z
197251694,eric22,160949,1,14336798,2012-12-19T21:25:09Z
197254571,Millbrooky,83518,2,25035121,2014-08-26T18:22:03Z
197466165,banjavjs,3519193,2,36782016,2016-01-24T18:48:56Z
197466837,g246020,238419,4,28365764,2015-01-24T06:24:56Z
197468823,verticalgeo,227393,1,14350643,2012-12-21T03:40:23Z
197535787,g246020,238419,2,28365733,2015-01-24T06:20:50Z
197550293,verticalgeo,227393,2,14356819,2012-12-21T17:26:59Z
197568409,verticalgeo,227393,1,14358308,2012-12-21T19:34:05Z
197710775,rickmastfan67,252811,4,20479037,2014-02-10T07:27:00Z
197710780,banjavjs,3519193,6,36762884,2016-01-23T18:04:52Z
197711662,banjavjs,3519193,7,36762884,2016-01-23T18:04:52Z
197722880,banjavjs,3519193,8,38907490,2016-04-27T00:45:34Z
197722888,karitotp,2748195,5,32699284,2015-07-17T14:41:28Z
197722896,nickvet419,18480,1,14372366,2012-12-23T00:24:21Z
197724387,banjavjs,3519193,8,39471606,2016-05-21T15:48:43Z
197724394,banjavjs,3519193,5,37931557,2016-03-19T03:35:11Z
197726405,Mark Sims,382726,1,14372650,2012-12-23T01:21:20Z
197802649,verticalgeo,227393,3,14378632,2012-12-23T14:24:50Z
197804636,verticalgeo,227393,1,14378632,2012-12-23T14:42:55Z
197805803,verticalgeo,227393,1,14378632,2012-12-23T14:56:08Z
197877701,verticalgeo,227393,1,14385790,2012-12-24T04:16:15Z
197878112,verticalgeo,227393,1,14385790,2012-12-24T04:28:07Z
197956286,verticalgeo,227393,1,14394165,2012-12-24T20:06:03Z
198101904,Mark Sims,382726,1,14407357,2012-12-26T01:57:28Z
198101925,Mark Sims,382726,1,14407357,2012-12-26T02:00:36Z
198181101,Mark Sims,382726,2,14415836,2012-12-26T18:08:17Z
198199216,Mark Sims,382726,1,14415836,2012-12-26T18:30:00Z
198214434,verticalgeo,227393,4,14417198,2012-12-26T20:31:02Z
198216870,verticalgeo,227393,1,14417553,2012-12-26T20:45:09Z
198217238,verticalgeo,227393,1,14417553,2012-12-26T20:49:19Z
198217666,verticalgeo,227393,1,14417803,2012-12-26T20:53:57Z
198363886,verticalgeo,227393,2,14430589,2012-12-27T20:23:58Z
198364626,verticalgeo,227393,1,14430275,2012-12-27T20:18:30Z
198370881,verticalgeo,227393,1,14430702,2012-12-27T20:55:40Z
198375000,verticalgeo,227393,1,14431387,2012-12-27T21:31:08Z
198375565,banjavjs,3519193,2,36711864,2016-01-20T23:52:48Z
198376109,banjavjs,3519193,3,36711864,2016-01-20T23:52:49Z
198379193,oldtopos,169004,2,14443528,2012-12-28T20:09:21Z
198379411,verticalgeo,227393,1,14431701,2012-12-27T22:16:04Z
198381598,banjavjs,3519193,2,36903654,2016-01-30T18:47:56Z
198387802,verticalgeo,227393,3,14432661,2012-12-28T00:42:24Z
198388314,verticalgeo,227393,2,14433808,2012-12-28T03:56:50Z
198388776,verticalgeo,227393,2,14433808,2012-12-28T03:55:15Z
198389004,verticalgeo,227393,3,14433808,2012-12-28T03:54:29Z
198389557,verticalgeo,227393,2,14433786,2012-12-28T03:50:04Z
198389857,verticalgeo,227393,1,14432661,2012-12-28T00:45:50Z
198390731,verticalgeo,227393,1,14433038,2012-12-28T00:54:28Z
198402002,ELadner,22925,1,14433618,2012-12-28T03:07:42Z
198504063,ELadner,22925,1,14444152,2012-12-28T20:59:50Z
198514556,verticalgeo,227393,2,16556471,2013-06-14T21:41:13Z
198548977,verticalgeo,227393,1,14446932,2012-12-29T04:47:54Z
198681702,mvexel,8909,1,14458044,2012-12-29T23:30:39Z
198681707,mvexel,8909,1,14458044,2012-12-29T23:30:39Z
198681712,mvexel,8909,1,14458044,2012-12-29T23:30:39Z
198681717,mvexel,8909,1,14458044,2012-12-29T23:30:40Z
198681722,mvexel,8909,1,14458044,2012-12-29T23:30:40Z
198681727,mvexel,8909,1,14458044,2012-12-29T23:30:41Z
198681732,mvexel,8909,1,14458044,2012-12-29T23:30:41Z
198857138,Mark Sims,382726,1,14472309,2012-12-31T00:46:31Z
198858549,verticalgeo,227393,1,14472450,2012-12-31T01:11:17Z
198858977,verticalgeo,227393,1,14472504,2012-12-31T01:25:10Z
198868963,verticalgeo,227393,3,16556471,2013-06-14T21:42:23Z
198871500,Mark Sims,382726,3,15425346,2013-03-19T21:13:57Z
198968796,ELadner,22925,1,14481261,2012-12-31T18:49:37Z
198968801,ELadner,22925,1,14481261,2012-12-31T18:49:38Z
198968806,ELadner,22925,1,14481261,2012-12-31T18:49:39Z
198968811,ELadner,22925,1,14481261,2012-12-31T18:49:39Z
198968816,ELadner,22925,1,14481261,2012-12-31T18:49:42Z
198980037,zeke7,614089,2,14482279,2012-12-31T21:37:21Z
198981636,zeke7,614089,1,14482279,2012-12-31T21:37:21Z
198983192,zeke7,614089,1,14482279,2012-12-31T21:55:20Z
198984765,zeke7,614089,1,14482480,2012-12-31T22:27:17Z
198984771,zeke7,614089,1,14482480,2012-12-31T22:27:18Z
198989139,verticalgeo,227393,2,14483088,2013-01-01T00:53:32Z
198989636,ELadner,22925,1,14483198,2013-01-01T01:22:06Z
198994525,verticalgeo,227393,1,14483678,2013-01-01T04:52:00Z
199001799,dannykath,2226712,2,28913694,2015-02-17T17:06:51Z
199001811,joshparnham,1009527,1,14484109,2013-01-01T07:50:26Z
199129657,Mark Sims,382726,1,14494322,2013-01-02T01:34:12Z
199246658,ceyockey,146680,2,36310751,2016-01-02T04:08:45Z
199246671,ELadner,22925,1,14503925,2013-01-02T18:55:53Z
199246683,ELadner,22925,1,14503925,2013-01-02T18:55:54Z
199246695,ELadner,22925,1,14503925,2013-01-02T18:55:55Z
199246703,ELadner,22925,1,14503925,2013-01-02T18:55:55Z
199246713,ELadner,22925,1,14503925,2013-01-02T18:55:55Z
199246726,ELadner,22925,1,14503925,2013-01-02T18:55:56Z
199246735,ELadner,22925,1,14503925,2013-01-02T18:55:56Z
199246755,ELadner,22925,1,14503925,2013-01-02T18:55:58Z
199246765,ELadner,22925,1,14503925,2013-01-02T18:55:58Z
199274468,abel801,2377377,3,32506335,2015-07-08T21:18:34Z
199274943,verticalgeo,227393,1,14506474,2013-01-02T22:55:34Z
199275659,verticalgeo,227393,1,14506474,2013-01-02T23:00:03Z
199283947,ELadner,22925,1,14507589,2013-01-03T01:26:56Z
199287062,bot-mode,451693,2,15818857,2013-04-22T01:14:58Z
199360954,verticalgeo,227393,1,14514728,2013-01-03T16:36:11Z
199388664,maxerickson,360392,2,35818973,2015-12-08T00:28:35Z
199389021,maxerickson,360392,3,35818973,2015-12-08T00:28:42Z
199390167,maxerickson,360392,3,35818973,2015-12-08T00:28:36Z
199391280,maxerickson,360392,2,35818973,2015-12-08T00:28:57Z
199515266,maxerickson,360392,3,35818973,2015-12-08T00:28:31Z
199515649,maxerickson,360392,2,35818973,2015-12-08T00:28:43Z
199569777,beweta,152074,3,36472669,2016-01-09T23:09:26Z
199579387,railfan-eric,711717,3,29695644,2015-03-24T02:54:18Z
199668443,zeke7,614089,1,14538893,2013-01-05T16:39:09Z
199668459,zeke7,614089,1,14538893,2013-01-05T16:39:10Z
199668480,zeke7,614089,1,14538893,2013-01-05T16:39:11Z
199673633,zeke7,614089,1,14538893,2013-01-05T17:02:24Z
199673638,zeke7,614089,1,14538893,2013-01-05T17:02:25Z
199674310,zeke7,614089,1,14538893,2013-01-05T17:07:53Z
199675793,zeke7,614089,1,14538893,2013-01-05T17:16:58Z
199859864,zeke7,614089,1,14553161,2013-01-06T18:11:38Z
199907759,zeke7,614089,1,14556746,2013-01-06T22:26:41Z
199987286,ELadner,22925,1,14561656,2013-01-07T12:20:40Z
199987291,ELadner,22925,1,14561656,2013-01-07T12:20:40Z
199987296,ELadner,22925,1,14561656,2013-01-07T12:20:40Z
200017437,dbaron,481533,2,31492161,2015-05-27T02:22:33Z
200017448,Ardric,3151775,2,33418147,2015-08-18T15:29:57Z
200028654,verticalgeo,227393,1,14564845,2013-01-07T17:08:53Z
200035515,g246020,238419,4,28743276,2015-02-10T05:05:50Z
200040148,Sundance,239998,1,14565730,2013-01-07T18:23:06Z
200040153,Sundance,239998,1,14565730,2013-01-07T18:23:07Z
200040158,Sundance,239998,1,14565730,2013-01-07T18:23:08Z
200040163,Sundance,239998,1,14565730,2013-01-07T18:23:09Z
200040168,Sundance,239998,1,14565730,2013-01-07T18:23:09Z
200040173,Sundance,239998,1,14565730,2013-01-07T18:23:10Z
200043728,Sundance,239998,1,14565889,2013-01-07T18:36:09Z
200043733,Sundance,239998,1,14565889,2013-01-07T18:36:10Z
200046823,ELadner,22925,1,14566160,2013-01-07T18:56:46Z
200046828,ELadner,22925,1,14566160,2013-01-07T18:56:46Z
200053709,Sundance,239998,1,14566997,2013-01-07T20:00:15Z
200053715,Sundance,239998,1,14566997,2013-01-07T20:00:15Z
200053723,malenki,39504,2,20896200,2014-03-03T20:00:26Z
200053731,Sundance,239998,1,14566997,2013-01-07T20:00:17Z
200053737,Sundance,239998,1,14566997,2013-01-07T20:00:17Z
200053838,eric22,160949,1,14567013,2013-01-07T20:01:22Z
200053843,eric22,160949,1,14567013,2013-01-07T20:01:22Z
200060522,g246020,238419,2,28788272,2015-02-12T05:25:15Z
200060527,g246020,238419,2,28788228,2015-02-12T05:18:32Z
200060532,Sundance,239998,1,14567568,2013-01-07T20:46:09Z
200060539,jumbanho,38487,2,22832641,2014-06-09T16:00:30Z
200060547,g246020,238419,2,28788228,2015-02-12T05:18:32Z
200060564,Sundance,239998,1,14567568,2013-01-07T20:46:11Z
200060575,Sundance,239998,1,14567568,2013-01-07T20:46:11Z
200060580,jumbanho,38487,2,22832641,2014-06-09T16:00:18Z
200062248,ChrisZontine,1376118,3,29256738,2015-03-05T00:15:27Z
200062253,Sundance,239998,1,14567710,2013-01-07T20:57:49Z
200063190,scottyc,496606,1,14567733,2013-01-07T20:59:59Z
200172071,Sundance,239998,1,14575915,2013-01-08T15:26:37Z
200183935,Sundance,239998,1,14577134,2013-01-08T17:15:38Z
200183940,Sundance,239998,1,14577134,2013-01-08T17:15:38Z
200183945,Sundance,239998,1,14577134,2013-01-08T17:15:39Z
200183950,Sundance,239998,1,14577134,2013-01-08T17:15:39Z
200183955,Sundance,239998,1,14577134,2013-01-08T17:15:39Z
200183960,Sundance,239998,1,14577134,2013-01-08T17:15:40Z
200183965,Sundance,239998,1,14577134,2013-01-08T17:15:40Z
200184349,verticalgeo,227393,2,14577074,2013-01-08T17:18:12Z
200185021,Sundance,239998,1,14577134,2013-01-08T17:23:33Z
200185026,Sundance,239998,1,14577134,2013-01-08T17:23:33Z
200185031,Sundance,239998,1,14577134,2013-01-08T17:23:34Z
200185595,verticalgeo,227393,1,14577074,2013-01-08T17:30:57Z
200185678,Sundance,239998,1,14577312,2013-01-08T17:32:11Z
200185683,Sundance,239998,1,14577312,2013-01-08T17:32:11Z
200185688,Sundance,239998,1,14577312,2013-01-08T17:32:12Z
200185693,Sundance,239998,1,14577312,2013-01-08T17:32:12Z
200186354,verticalgeo,227393,1,14577346,2013-01-08T17:41:11Z
200189183,verticalgeo,227393,1,14577631,2013-01-08T18:02:00Z
200193798,KristenK,1494110,2,17246622,2013-08-06T20:29:03Z
200196210,verticalgeo,227393,1,14577963,2013-01-08T18:53:38Z
200197579,verticalgeo,227393,1,14577963,2013-01-08T19:06:15Z
200201876,Sundance,239998,1,14578808,2013-01-08T19:38:12Z
200201882,Sundance,239998,1,14578808,2013-01-08T19:38:12Z
200201887,Sundance,239998,1,14578808,2013-01-08T19:38:13Z
200201892,Sundance,239998,1,14578808,2013-01-08T19:38:13Z
200206238,Sundance,239998,1,14579201,2013-01-08T20:08:00Z
200206243,Sundance,239998,1,14579201,2013-01-08T20:08:01Z
200206248,Sundance,239998,1,14579201,2013-01-08T20:08:01Z
200206253,Sundance,239998,1,14579201,2013-01-08T20:08:02Z
200453624,oldtopos,169004,2,14627620,2013-01-12T21:08:56Z
201049448,isabellekh,1355899,2,16915367,2013-07-11T16:23:06Z
201049453,isabellekh,1355899,2,16915367,2013-07-11T16:23:05Z
201050242,bot-mode,451693,2,15818857,2013-04-22T01:15:50Z
201212042,Mark Sims,382726,1,14655991,2013-01-15T01:21:48Z
201372534,osm1236,1177171,1,14669521,2013-01-16T08:21:46Z
201372543,osm1236,1177171,1,14669521,2013-01-16T08:21:46Z
201372549,FrViPofm,107257,4,20029347,2014-01-16T09:05:48Z
201372556,osm1236,1177171,1,14669521,2013-01-16T08:21:47Z
201544421,osm1236,1177171,1,14681643,2013-01-17T09:31:58Z
201971918,wheelmap_visitor,290680,2,17860409,2013-09-16T02:12:07Z
201971923,wegavision,564585,1,14711502,2013-01-19T18:39:02Z
201971928,wegavision,564585,1,14711502,2013-01-19T18:39:03Z
201971933,gourleym,3287133,2,34530948,2015-10-09T14:39:58Z
201971938,wegavision,564585,1,14711502,2013-01-19T18:39:04Z
201971943,wegavision,564585,1,14711502,2013-01-19T18:39:04Z
201971948,wegavision,564585,1,14711502,2013-01-19T18:39:05Z
201971953,wegavision,564585,1,14711502,2013-01-19T18:39:05Z
201981604,rhilde,1048223,3,38393970,2016-04-07T22:49:33Z
201981609,wegavision,564585,1,14711818,2013-01-19T19:08:25Z
201987792,FrViPofm,107257,3,20029347,2014-01-16T09:05:46Z
201987798,wegavision,564585,1,14712303,2013-01-19T19:51:55Z
202148869,wegavision,564585,1,14722309,2013-01-20T16:04:07Z
202148875,wegavision,564585,2,14730116,2013-01-21T08:03:28Z
202148880,FrViPofm,107257,5,20029347,2014-01-16T09:05:56Z
202148885,wegavision,564585,1,14722309,2013-01-20T16:04:08Z
202148890,pamcigam,2456557,2,33709315,2015-08-31T17:22:22Z
202154343,wegavision,564585,2,14730116,2013-01-21T08:03:28Z
202241662,wegavision,564585,1,14730116,2013-01-21T08:03:26Z
202241667,wegavision,564585,1,14730116,2013-01-21T08:03:26Z
202241673,wegavision,564585,1,14730116,2013-01-21T08:03:27Z
202241679,wegavision,564585,1,14730116,2013-01-21T08:03:27Z
202241684,wegavision,564585,1,14730116,2013-01-21T08:03:27Z
202246436,wegavision,564585,1,14730270,2013-01-21T08:28:46Z
202255935,wegavision,564585,2,14731260,2013-01-21T10:18:12Z
202255952,wegavision,564585,1,14730985,2013-01-21T09:48:08Z
202255961,wegavision,564585,1,14730985,2013-01-21T09:48:09Z
202255966,wegavision,564585,1,14730985,2013-01-21T09:48:09Z
202256357,ReinerMeyer,111529,2,22416691,2014-05-19T00:23:28Z
202258017,wegavision,564585,1,14731260,2013-01-21T10:18:12Z
202266948,pamcigam,2456557,4,27968864,2015-01-07T01:57:53Z
202266953,wegavision,564585,1,14731952,2013-01-21T11:25:32Z
202269272,wegavision,564585,3,14734366,2013-01-21T15:22:16Z
202269277,wegavision,564585,2,14743448,2013-01-22T10:38:51Z
202280865,wegavision,564585,4,19632350,2013-12-25T17:23:48Z
202280870,wegavision,564585,3,19632350,2013-12-25T17:23:48Z
202288165,maxerickson,360392,2,18573648,2013-10-27T20:19:39Z
202288170,pamcigam,2456557,3,31118181,2015-05-14T00:21:12Z
202288175,wegavision,564585,1,14734366,2013-01-21T15:22:15Z
202319228,wegavision,564585,2,14743048,2013-01-22T09:59:43Z
202319233,pamcigam,2456557,3,26807966,2014-11-15T21:11:21Z
202319238,wegavision,564585,2,14743048,2013-01-22T09:59:45Z
202319243,wegavision,564585,1,14737394,2013-01-21T19:30:53Z
202347988,wegavision,564585,1,14739458,2013-01-21T22:14:41Z
202347993,wegavision,564585,1,14739458,2013-01-21T22:14:42Z
202376685,FrViPofm,107257,4,20029347,2014-01-16T09:05:47Z
202376691,pamcigam,2456557,2,27968787,2015-01-07T01:48:02Z
202381472,wegavision,564585,1,14743048,2013-01-22T09:59:42Z
202381487,wegavision,564585,1,14743048,2013-01-22T09:59:42Z
202381496,wegavision,564585,1,14743048,2013-01-22T09:59:43Z
202384631,wegavision,564585,1,14743448,2013-01-22T10:38:49Z
202384636,wegavision,564585,1,14743448,2013-01-22T10:38:50Z
202384641,pamcigam,2456557,3,29529459,2015-03-16T22:44:36Z
202419428,Med,88164,3,30956414,2015-05-10T07:47:30Z
202419433,wegavision,564585,3,14757318,2013-01-23T13:41:45Z
202419438,wegavision,564585,2,14756326,2013-01-23T11:59:28Z
202419443,raimist,1916394,2,35207592,2015-11-10T05:45:31Z
202419448,wegavision,564585,1,14746425,2013-01-22T15:06:46Z
202419453,wegavision,564585,1,14746425,2013-01-22T15:06:46Z
202419458,Umbugbene,567034,2,23091221,2014-06-22T23:06:07Z
202513586,wegavision,564585,2,14756326,2013-01-23T11:59:27Z
202535427,wegavision,564585,1,14756326,2013-01-23T11:59:24Z
202535432,wegavision,564585,1,14756326,2013-01-23T11:59:24Z
202535437,wegavision,564585,1,14756326,2013-01-23T11:59:25Z
202535442,wegavision,564585,1,14756326,2013-01-23T11:59:25Z
202535447,wegavision,564585,1,14756326,2013-01-23T11:59:25Z
202535452,wegavision,564585,1,14756326,2013-01-23T11:59:26Z
202535457,wegavision,564585,1,14756326,2013-01-23T11:59:26Z
202535462,wegavision,564585,1,14756326,2013-01-23T11:59:26Z
202535467,wegavision,564585,1,14756326,2013-01-23T11:59:26Z
202537311,wegavision,564585,1,14756537,2013-01-23T12:21:09Z
202545471,erjiang,701297,3,31327760,2015-05-20T21:04:50Z
202545486,erjiang,701297,2,31327760,2015-05-20T21:04:52Z
202545499,wegavision,564585,1,14757318,2013-01-23T13:41:42Z
202545510,wegavision,564585,1,14757318,2013-01-23T13:41:43Z
202545523,wegavision,564585,1,14757318,2013-01-23T13:41:43Z
202555481,wegavision,564585,1,14758378,2013-01-23T15:20:42Z
202555486,wegavision,564585,1,14758378,2013-01-23T15:20:42Z
202555492,wegavision,564585,1,14758378,2013-01-23T15:20:43Z
202555497,wegavision,564585,1,14758378,2013-01-23T15:20:43Z
202555503,wegavision,564585,1,14758378,2013-01-23T15:20:44Z
202555509,wegavision,564585,1,14758378,2013-01-23T15:20:44Z
202564543,wegavision,564585,1,14759270,2013-01-23T16:33:27Z
202569798,fumo7887,153904,1,14759976,2013-01-23T17:33:53Z
202572523,fumo7887,153904,1,14759976,2013-01-23T17:41:06Z
202582574,fumo7887,153904,1,14761253,2013-01-23T19:32:10Z
202582579,fumo7887,153904,1,14761253,2013-01-23T19:32:10Z
202582584,fumo7887,153904,1,14761253,2013-01-23T19:32:11Z
202582589,fumo7887,153904,1,14761253,2013-01-23T19:32:11Z
202585282,fumo7887,153904,1,14761514,2013-01-23T19:58:09Z
202586913,fumo7887,153904,1,14761669,2013-01-23T20:12:17Z
202586918,fumo7887,153904,1,14761669,2013-01-23T20:12:18Z
202739149,fumo7887,153904,1,14774999,2013-01-24T21:48:47Z
202739155,fumo7887,153904,1,14774999,2013-01-24T21:48:47Z
202739161,fumo7887,153904,1,14774999,2013-01-24T21:48:47Z
202739167,fumo7887,153904,1,14774999,2013-01-24T21:48:48Z
203309443,verticalgeo,227393,1,14829696,2013-01-29T00:32:03Z
203367419,Sundance,239998,1,14836087,2013-01-29T15:22:06Z
203367424,Sundance,239998,1,14836087,2013-01-29T15:22:07Z
203367429,Sundance,239998,1,14836087,2013-01-29T15:22:08Z
203367434,Sundance,239998,1,14836087,2013-01-29T15:22:08Z
203367439,Sundance,239998,1,14836087,2013-01-29T15:22:09Z
203367444,banjavjs,3519193,4,37403481,2016-02-24T02:45:54Z
203367449,banjavjs,3519193,3,37403481,2016-02-24T02:45:54Z
203367454,Sundance,239998,1,14836087,2013-01-29T15:22:10Z
203367459,Sundance,239998,1,14836087,2013-01-29T15:22:11Z
203367464,Sundance,239998,1,14836087,2013-01-29T15:22:11Z
203367469,Sundance,239998,2,14836087,2013-01-29T15:26:40Z
203367474,Sundance,239998,1,14836087,2013-01-29T15:22:12Z
203367479,Sundance,239998,1,14836087,2013-01-29T15:22:13Z
203367484,banjavjs,3519193,3,37403481,2016-02-24T02:45:56Z
203367489,Sundance,239998,1,14836087,2013-01-29T15:22:14Z
203367495,Sundance,239998,1,14836087,2013-01-29T15:22:14Z
203367500,Sundance,239998,1,14836087,2013-01-29T15:22:15Z
203367506,Sundance,239998,1,14836087,2013-01-29T15:22:15Z
203367512,Sundance,239998,1,14836087,2013-01-29T15:22:16Z
203371272,Manu1400,181135,2,19624571,2013-12-25T01:04:57Z
203371277,Sundance,239998,1,14836417,2013-01-29T15:56:52Z
203371282,Sundance,239998,1,14836417,2013-01-29T15:56:52Z
203371288,banjavjs,3519193,3,37403583,2016-02-24T03:04:22Z
203603926,tekim,191112,1,14860975,2013-01-31T15:52:24Z
203605312,tekim,191112,1,14860975,2013-01-31T15:58:00Z
204612401,Munchabunch,414318,3,14951331,2013-02-08T00:42:23Z
204612622,Munchabunch,414318,1,14951331,2013-02-08T00:42:22Z
204612627,Munchabunch,414318,1,14951331,2013-02-08T00:42:22Z
204865830,Mark Sims,382726,2,14974078,2013-02-09T23:48:39Z
205162582,g246020,238419,4,29186904,2015-03-01T21:47:04Z
205163284,CmdrThor,1227748,2,15002289,2013-02-12T05:45:57Z
205164222,CmdrThor,1227748,2,15278321,2013-03-07T05:25:14Z
205164227,CmdrThor,1227748,1,15002289,2013-02-12T05:45:55Z
205164233,CmdrThor,1227748,4,29396205,2015-03-11T01:15:57Z
205164243,CmdrThor,1227748,1,15002289,2013-02-12T05:45:56Z
205165616,RichRico,2219338,13,32474626,2015-07-07T15:31:28Z
205166028,CmdrThor,1227748,1,15002333,2013-02-12T06:50:18Z
205166930,bot-mode,451693,2,15818857,2013-04-22T01:20:41Z
205175546,bot-mode,451693,3,15818857,2013-04-22T01:20:42Z
205177519,maxerickson,360392,6,36469697,2016-01-09T19:41:28Z
205179431,CmdrThor,1227748,6,25927271,2014-10-07T20:54:16Z
205179437,Drew G,159473,4,25901230,2014-10-06T17:04:36Z
